dataset,pred_len,features,target,activation,encoder_activation,decoder_activation,output_activation,activation_signature,activation_family,amplitude,lee_type,baseline_activation,baseline_activation_signature,factor,factor_bin,sample_count,seed_count,baseline_target_mse_mean,activation_target_mse_mean,target_mse_delta_mean,aggregate_relative_target_mse_change,relative_target_mse_change_mean,target_win_rate,baseline_all_mse_mean,activation_all_mse_mean,all_mse_delta_mean,aggregate_relative_all_mse_change,relative_all_mse_change_mean,all_win_rate
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,low,19467,3,0.24122459,0.2299699,0.011254683,0.046656452,-0.21980225663838582,0.5472851492268967,0.26364478,0.253064,0.010580778,0.040132705,-0.08611246096009484,0.5285354702830432
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,mid,22293,3,0.15057443,0.1317901,0.01878433,0.12475112,-0.28201298815626674,0.544969272865922,0.20047882,0.19881247,0.0016663522,0.008311861,-0.12125291639087152,0.5023998564571839
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,low,19467,3,0.24122459,0.22773907,0.013485521,0.055904422,-0.2014347429813867,0.5385524220475677,0.26364478,0.25703487,0.0066099167,0.025071297,-0.09996616573625604,0.49319360969846404
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,mid,22293,3,0.15057443,0.13450475,0.01606968,0.106722504,-0.21699208714538631,0.5528641277531063,0.20047882,0.19664104,0.0038377792,0.019143065,-0.09844765278651046,0.5077378549320415
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,range,low,19467,3,0.22773907,0.23187044,-0.0041313767,-0.018140834,-0.15978905866117474,0.5062927004674578,0.25703487,0.25218445,0.0048504174,0.01887066,-0.06169982456313597,0.531977192171367
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,range,mid,22293,3,0.13450475,0.14037414,-0.0058693886,-0.043637037,-0.29375189313745315,0.4820347194186516,0.19664104,0.20914036,-0.0124993175,-0.06356414,-0.14192120002374795,0.4382541604988113
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,low,8373,3,0.33053312,0.26873103,0.06180209,0.186977,-0.26652770333024745,0.5926191329272662,0.20151602,0.17757335,0.023942664,0.11881271,-0.03565498304488129,0.5731517974441658
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,mid,5569,3,0.42520964,0.36250946,0.06270018,0.14745711,-0.2535973969280145,0.5780211887232897,0.2621185,0.229456,0.032662496,0.124609664,-0.03912646197500585,0.5746094451427546
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,high,27818,3,0.23752211,0.22280844,0.014713675,0.06194655,-0.318999758539172,0.526817168739665,0.18000111,0.17141564,0.008585468,0.04769675,-0.13581934515273641,0.5197713710547128
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,low,8373,3,0.33053312,0.28011957,0.05041355,0.15252192,-0.37602579283402116,0.6067120506389586,0.20151602,0.1798239,0.021692112,0.1076446,-0.013686486550299096,0.6209243998566822
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,mid,5569,3,0.42520964,0.3944135,0.03079614,0.07242578,-0.7303294931397232,0.5650924762075776,0.2621185,0.24772422,0.014394268,0.05491512,-0.20369396844023416,0.5570120308852576
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,range,high,27818,3,0.23752211,0.23301624,0.0045058727,0.01897033,-0.3280158980082492,0.5244086562657272,0.18000111,0.17583612,0.0041649938,0.023138711,-0.1672726847748618,0.5209576533179956
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,range,low,8373,3,0.28011957,0.27566746,0.0044521093,0.015893603,-0.43509769994347175,0.45276483936462436,0.1798239,0.17896444,0.0008594692,0.0047795046,-0.22237769476853664,0.42016003821808195
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,range,mid,5503,3,0.395134,0.3854887,0.009645313,0.024410233,-0.2152693584267052,0.5040886789024168,0.24817826,0.24223186,0.005946398,0.023960188,-0.10513712744757327,0.49827366890786845
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,range,high,27884,3,0.23325607,0.22310081,0.010155261,0.04353696,-0.3070128417035214,0.5271840481996845,0.17591666,0.16947776,0.006438896,0.036601968,-0.13731069728149564,0.5273274996413714
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,low,23298,3,0.18769814,0.17901726,0.00868088,0.046249155,-0.2819009825691119,0.5363121297965491,0.2182345,0.20838054,0.009853959,0.045153078,-0.09560681161540642,0.5140355395312902
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,mid,16719,3,0.1985836,0.17420855,0.024375051,0.12274453,-0.1972309313318437,0.5623542077875471,0.23807308,0.23722206,0.0008510202,0.0035746177,-0.11493895474125244,0.5165978826484837
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,high,1743,3,0.20629062,0.19018053,0.016110092,0.07809416,-0.40193519341069844,0.5197934595524957,0.30801857,0.30840972,-0.00039115548,-0.0012699087,-0.13214610515038822,0.5025817555938038
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,low,23298,3,0.18769814,0.17081548,0.016882658,0.08994579,-0.21852916712071074,0.5539102068847112,0.2182345,0.20874022,0.009494275,0.043504924,-0.08788777263323783,0.5020173405442527
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,mid,16719,3,0.1985836,0.18672062,0.011862978,0.059737954,-0.18621941530146321,0.5389078294156349,0.23807308,0.23901029,-0.00093720853,-0.0039366423,-0.10663548816888645,0.505173754411149
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,high,1743,3,0.20629062,0.18959795,0.016692668,0.080918215,-0.31786563416366564,0.5129087779690189,0.30801857,0.30302602,0.0049925447,0.016208583,-0.17801882871634359,0.4463568559954102
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean_abs_change,low,23253,3,0.17081144,0.17527531,-0.0044638664,-0.026133297,-0.20456421182190307,0.5021717627832968,0.2087146,0.20757478,0.0011398196,0.0054611396,-0.0728832438136873,0.5109448243237432
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean_abs_change,mid,16764,3,0.18668355,0.19259124,-0.0059076846,-0.031645447,-0.2645775287855289,0.4788236697685517,0.23896453,0.25016364,-0.011199117,-0.046865184,-0.15373135224514767,0.4365306609401098
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean_abs_change,high,1743,3,0.18959795,0.19443864,-0.004840687,-0.025531325,-0.26799497912507925,0.5152036718301779,0.30302602,0.31621414,-0.013188124,-0.043521423,-0.053386884373295786,0.53184165232358
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,low,4557,3,0.2398957,0.2237061,0.016189605,0.06748602,-0.3787736628285892,0.5404871626069783,0.14645277,0.14050588,0.0059468895,0.040606193,-0.10457056148990897,0.5503620803159973
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,mid,11079,3,0.31539854,0.26782018,0.047578365,0.15085156,-0.23719793696509586,0.556277642386497,0.20210445,0.17724288,0.024861574,0.12301349,-0.0200893295030218,0.5721635526672082
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,high,26124,3,0.2739026,0.24806218,0.025840417,0.09434163,-0.3125045215653339,0.5439442658092176,0.20088048,0.18868257,0.012197912,0.060722236,-0.13763433061395372,0.5210151584749656
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,low,4557,3,0.2398957,0.19998227,0.03991343,0.16637826,-0.18570135180226463,0.6102699144173799,0.14645277,0.12656672,0.019886047,0.13578472,0.04575850451491313,0.6372613561553654
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,mid,11167,3,0.31552887,0.28598928,0.029539585,0.09361928,-0.3822192068150756,0.551983522879914,0.20209911,0.1868902,0.015208915,0.07525473,-0.09842365949202508,0.5801020865048805
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean_abs_change,high,26036,3,0.27370647,0.265748,0.007958472,0.029076668,-0.43116961971197515,0.5327239207251498,0.20087864,0.19637747,0.004501164,0.02240738,-0.1924867378523367,0.5150944845598402
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean_abs_change,low,4557,3,0.19998227,0.21892872,-0.018946454,-0.09474067,-0.5191366762369172,0.41935483870967744,0.12656672,0.13893656,-0.012369841,-0.09773376,-0.27165707734788885,0.37524687294272546
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean_abs_change,mid,11072,3,0.2843949,0.28532118,-0.000926286,-0.0032570416,-0.37798820684945295,0.47859465317919075,0.18613479,0.18741235,-0.001277566,-0.00686366,-0.18232837237138907,0.4667630057803468
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean_abs_change,high,26131,3,0.26649714,0.24850623,0.017990902,0.0675088,-0.26166833030733855,0.537866901381501,0.19666307,0.18556601,0.011097059,0.056426756,-0.11528944522857251,0.539053231793655
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,low,24055,3,0.17290722,0.15999117,0.012916043,0.074699275,-0.2595673004684016,0.5475784660153814,0.20659661,0.19884686,0.007749751,0.037511513,-0.10697157967939512,0.5096653502390356
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,mid,17393,3,0.21773261,0.19914556,0.018587053,0.08536642,-0.24790272639586525,0.5433220261024551,0.25624675,0.25298086,0.0032658875,0.012745089,-0.10326617511053067,0.521186684298281
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,high,312,3,0.3409249,0.32850754,0.012417346,0.03642253,-0.03250814736034394,0.5801282051282052,0.56111014,0.5614293,-0.00031918287,-0.00056884176,-0.03247631322613952,0.5256410256410257
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,low,24079,3,0.17356925,0.15671146,0.016857788,0.09712428,-0.19335491493360896,0.5625233606046762,0.20655026,0.19962949,0.00692077,0.033506468,-0.09403090749908022,0.503343162091449
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,mid,17369,3,0.21687672,0.20504944,0.011827275,0.054534554,-0.23675668483287168,0.5221947147216305,0.25637963,0.25483412,0.0015455186,0.0060282424,-0.10973412771406627,0.4938683862053083
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,high,312,3,0.3409249,0.31074312,0.030181766,0.08852908,0.02975998460822619,0.6217948717948718,0.56111014,0.4946287,0.06648144,0.11848198,0.0942545319826772,0.7115384615384616
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,max_abs_change,low,24055,3,0.15608515,0.16045724,-0.00437209,-0.028010929,-0.2586260507748021,0.498441072542091,0.19967115,0.20192455,-0.0022533983,-0.011285548,-0.10060215666371228,0.4887965080024943
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,max_abs_change,mid,17393,3,0.20584893,0.21257542,-0.0067264885,-0.03267682,-0.19863453007780843,0.4824929569366987,0.25470033,0.2628506,-0.0081502795,-0.031999484,-0.1126543589347267,0.4675444144195941
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,max_abs_change,high,312,3,0.31074312,0.2758323,0.034910828,0.11234626,0.05408805884889471,0.7051282051282052,0.4946287,0.45700333,0.037625372,0.07606791,0.046225469863202306,0.7564102564102564
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,low,3777,3,0.1769333,0.1516572,0.02527611,0.14285672,-0.21677753681000142,0.581149060100609,0.110562384,0.09943265,0.011129737,0.10066477,-0.015491690504596483,0.5896213926396611
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,mid,10458,3,0.34012645,0.29489025,0.0452362,0.13299818,-0.37659511029205023,0.5346146490724804,0.21795315,0.1991335,0.018819645,0.08634721,-0.11795472883734577,0.5201759418626889
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,high,27525,3,0.2731196,0.24741921,0.02570039,0.0940994,-0.28194932703191006,0.5467756584922797,0.19826902,0.1843781,0.013890922,0.070060976,-0.10908535200783279,0.5373660308810173
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,low,3777,3,0.1769333,0.13890184,0.03803146,0.214948,0.008625466171692187,0.6391315859147472,0.110562384,0.09032034,0.020242043,0.18308255,0.11465458946497267,0.6677257082340482
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,mid,10501,3,0.3405205,0.3122595,0.028261006,0.08299355,-0.38001767463049807,0.5142367393581564,0.21797039,0.2077752,0.010195181,0.04677324,-0.1390882242361663,0.5212836872678792
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,max_abs_change,high,27482,3,0.2728642,0.26272857,0.010135621,0.037145294,-0.4505650224118869,0.5458481915435558,0.19823164,0.19116744,0.0070641935,0.035636056,-0.17737592420135517,0.5384251510079324
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,max_abs_change,low,3777,3,0.13890184,0.14715733,-0.008255482,-0.059433926,-0.6383418248416577,0.4053481599152767,0.09032034,0.09556683,-0.0052464902,-0.058087584,-0.2956988441309072,0.3868149324861001
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,max_abs_change,mid,10406,3,0.313018,0.31176534,0.0012526512,0.0040018503,-0.27328006914897635,0.5103786277147799,0.20754421,0.20795971,-0.00041550398,-0.0020020022,-0.13396446773636977,0.48664232173745914
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,max_abs_change,high,27577,3,0.262613,0.24841017,0.014202833,0.05408275,-0.2949442262435598,0.5230083040214671,0.1913118,0.18247832,0.008833483,0.046173222,-0.13628823831784012,0.5235884976610944
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,low,19172,3,0.1859205,0.16498268,0.02093783,0.11261711,-0.17948868935256465,0.5716148549968705,0.2585315,0.24796265,0.010568857,0.040880345,-0.06290966619871122,0.5302002920926351
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,mid,15166,3,0.1566779,0.1518744,0.0048035085,0.030658495,-0.38480033282310333,0.5061321376763814,0.1813244,0.1839292,-0.0026048124,-0.014365482,-0.16117803875440062,0.48905446393248053
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,high,7422,3,0.2845634,0.26252308,0.022040308,0.07745307,-0.17364148141802174,0.5615736998113716,0.25533763,0.2445585,0.0107791275,0.042215195,-0.098209685597,0.5264079762867152
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,low,19193,3,0.18582411,0.16961946,0.016204655,0.08720426,-0.17777873434754046,0.569843171989788,0.2583373,0.25343367,0.0049036145,0.018981444,-0.08839743532921869,0.5141457823164696
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,mid,15145,3,0.1567595,0.15132202,0.0054374784,0.034686755,-0.27725823183036213,0.5054473423572136,0.18146347,0.17650414,0.00495933,0.027329633,-0.11427907578087274,0.4857048530868273
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,high,7422,3,0.2845634,0.25392517,0.030638218,0.10766746,-0.15461487078248087,0.5681756938830503,0.25533763,0.24927366,0.006063968,0.023748823,-0.0961151028001027,0.49797898140662894
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,skewness,low,19172,3,0.16964266,0.17781971,-0.008177057,-0.048201654,-0.3812816143422201,0.45529939495097016,0.25357953,0.2647849,-0.011205375,-0.0441888,-0.16425306824026747,0.44846651366576257
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,skewness,mid,15166,3,0.15131804,0.14595504,0.0053630024,0.035441924,-0.07146353956226144,0.5484636687326916,0.17642629,0.1741463,0.0022799969,0.012923226,-0.051171956658591304,0.5151655017802981
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,skewness,high,7422,3,0.25392517,0.27222702,-0.018301845,-0.07207574,-0.17050355800323785,0.478981406628941,0.24927366,0.24980892,-0.0005352646,-0.0021472971,-0.05925977875416027,0.5005389382915656
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,low,8661,3,0.133032,0.12008456,0.012947433,0.097325705,-0.38118521403173755,0.5243043528460917,0.12462094,0.11437043,0.010250509,0.0822535,-0.17505187604340333,0.514028403186699
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,mid,12678,3,0.29108304,0.27343503,0.017648011,0.060628787,-0.2697677901503531,0.5226376400063102,0.2176307,0.20820096,0.009429738,0.04332908,-0.10335136712866863,0.5145922069727086
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,high,20421,3,0.33790684,0.29187223,0.046034604,0.13623461,-0.28383989345594757,0.5714215758288037,0.21134317,0.19112524,0.020217925,0.095663965,-0.07189873426194815,0.5622643357328241
